"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","# feature","class","assembly","assembly_unit","seq_type","chromosome","genomic_accession","start","end","strand","non-redundant_refseq","related_accession","name","symbol","GeneID","locus_tag","feature_interval_length","product_length","attributes"
"702","CAJ67510.1",31.2541338149927,0.118712185435082,0.735889245796376,0.161318005546626,0.871842942612242,0.925400755917174,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",820169,820648,"-",NA,NA,"Extracytoplasmic function (ECF) sigma factor csfT","csfT",NA,"CD630_06770",480,159,"old_locus_tag=CD0677"
"703","CAJ67512.1",41.5778390838104,-1.43222330795712,1.00767517326386,-1.42131447311354,0.15522535781685,0.302769460813897,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",821646,822653,"+",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_06790",1008,335,"old_locus_tag=CD0679"
"704","CAJ67513.1",28.5333145124324,-0.742193076487776,0.641999896409267,-1.1560641686064,0.247654910880091,0.416315496566088,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",822691,824118,"+",NA,NA,"snoal-like polyketide cyclase",NA,NA,"CD630_06800",1428,475,"old_locus_tag=CD0680"
"705","CAJ67514.1",114.686846844578,-1.78788933306568,0.529761022264542,-3.374897846246,0.000738430956443506,0.00484267372475256,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",824262,825527,"+",NA,NA,"Transporter, Major Facilitator Superfamily (MFS)",NA,NA,"CD630_06810",1266,421,"old_locus_tag=CD0681"
"706","CAJ67515.1",221.310221046475,-0.641745939363294,0.371921800706851,-1.72548621281042,0.0844398863389389,0.196265681760777,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",825569,827167,"+",NA,NA,"putative sodium:solute symporter",NA,NA,"CD630_06820",1599,532,"old_locus_tag=CD0682"
"707","CAJ67516.1",520.177991938774,-0.306767921255371,0.435574932257159,-0.704282773266342,0.481256692189708,0.648762138669702,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",827202,828224,"+",NA,NA,"Transcriptional regulator, LacI family",NA,NA,"CD630_06830",1023,340,"old_locus_tag=CD0683"
"708","CAJ67517.1",2100.18807739584,8.39148454341244,0.945854239405407,8.8718580451546,7.19354427571644e-19,1.08881486157244e-16,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",828739,830142,"-",NA,NA,"putative ATP-dependent peptidase, M41 family",NA,NA,"CD630_06840",1404,467,"old_locus_tag=CD0684"
"709","CAJ67518.1",4856.12719290396,-0.843366670887762,0.501103378443283,-1.68301932728481,0.0923713500017767,0.209301310423188,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",831229,831738,"+",NA,NA,"Translation initiation factor IF-3","infC",NA,"CD630_06850",510,169,"old_locus_tag=CD0685"
"710","CAJ67519.1",102.37480580654,1.19015962234916,0.508103215668833,2.34235798091243,0.0191623252902208,0.0672636724473056,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",831766,831960,"+",NA,NA,"50S ribosomal protein L35","rpmI",NA,"CD630_06860",195,64,"old_locus_tag=CD0686"
"711","CAJ67520.1",16817.1635749707,-0.892970751795093,0.466181856868949,-1.91549872359387,0.0554289317685013,0.147810484716004,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",832016,832372,"+",NA,NA,"50S ribosomal protein L20","rplT",NA,"CD630_06870",357,118,"old_locus_tag=CD0687"
"712","CAJ67521.1",54.425170074952,-1.25748474738202,1.01691807631729,-1.23656445555175,0.216248822669281,0.377612157351435,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",832696,833226,"+",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_06880",531,176,"old_locus_tag=CD0688"
"713","CAJ67522.1",407.839074173903,-0.422413122083136,0.561020906778997,-0.752936507319036,0.451488068863285,0.622605995837707,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",833702,835627,"+",NA,NA,"putative nucleotide phosphodiesterase",NA,NA,"CD630_06890",1926,641,"old_locus_tag=CD0689"
"714","CAJ67523.1",351.765855277555,2.83442429398447,0.673707723822331,4.20720171932,2.58552335505343e-05,0.000274050990910985,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",836028,837932,"+",NA,NA,"putative nucleotide phosphodiesterase",NA,NA,"CD630_06900",1905,634,"old_locus_tag=CD0690"
"715","CAJ67524.1",614.981267838136,2.00959282962989,0.630057395218887,3.18953931003657,0.00142499757175297,0.00845170973591419,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",838776,839555,"+",NA,NA,"putative short chain dehydrogenase/reductase,SDR family",NA,NA,"CD630_06910",780,259,"old_locus_tag=CD0691"
"716","CAJ67525.1",895.879369536614,0.0114286403405322,0.432429361292384,0.0264289184859602,0.9789152285856,0.986738205905144,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",839865,840686,"-",NA,NA,"putative metallo-hydrolase/oxidoreductase",NA,NA,"CD630_06920",822,273,"old_locus_tag=CD0692"
"717","CAJ67526.1",187.962112409204,-1.40178969330379,0.47317294415464,-2.9625313759395,0.00305120710606555,0.0156235016094073,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",841629,842447,"-",NA,NA,"Transcriptional regulator, MerR family",NA,NA,"CD630_06930",819,272,"old_locus_tag=CD0693"
"718","CAJ67527.1",142.002028572845,0.426806202600787,0.492807214531916,0.866071335839069,0.386451043166717,0.563735831666483,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",842615,843196,"+",NA,NA,"Transcriptional regulator, TetR family",NA,NA,"CD630_06940",582,193,"old_locus_tag=CD0694"
"719","CCA62810.1",20.9794499453043,3.68437252914799,1.0368419331617,3.55345632859682,0.000380204318300847,0.00276140717936738,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",843193,843387,"+",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_06941",195,64,"old_locus_tag=CD0694A"
"720","CAJ67528.1",1110.1697497528,4.79998531327526,0.627318545894804,7.65159159518963,1.98506838464992e-14,1.41726391839912e-12,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",843551,845293,"-",NA,NA,"putative exported metalloendopeptidase",NA,NA,"CD630_06950",1743,580,"old_locus_tag=CD0695"
"721","CAJ67529.1",2517.64574479652,-0.734767224308972,0.577137279288287,-1.27312383149997,0.20297410352588,0.360250472674452,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",845722,847098,"+",NA,NA,"putative cation transport protein, Trk family",NA,NA,"CD630_06960",1377,458,"old_locus_tag=CD0696"
"722","CAJ67530.1",514.004256980761,-1.2755647476389,0.483996682711618,-2.63548241796302,0.00840177783507445,0.0354429513131792,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",847385,848056,"+",NA,NA,"putative regulator of K+ conductance",NA,NA,"CD630_06970",672,223,"old_locus_tag=CD0697"
"723","CAJ67531.1",315.802497905437,0.259759356559018,0.474336668256982,0.547626557131964,0.583948350338035,0.727250884333674,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",848362,849042,"+",NA,NA,"putative tRNA/rRNA methyltransferase, SpoU",NA,NA,"CD630_06980",681,226,"old_locus_tag=CD0698"
"724","CAJ67532.2",1793.92552490594,-0.959013574508227,0.621266086870195,-1.54364385047884,0.122674635782718,0.25703257021141,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",849711,850730,"+",NA,NA,"Phenylalanyl-tRNA synthetase alpha chain (Phenylalanine--tRNA ligase alpha chain) (PheRS)","pheS",NA,"CD630_06990",1020,339,"old_locus_tag=CD0699"
"725","CAJ67533.1",5481.46752592754,-0.768370710553235,0.438813650925192,-1.75101824871037,0.0799427666739159,0.189064643183811,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",850747,853140,"+",NA,NA,"Phenylalanyl-tRNA synthetase subunit beta (Phenylalanine--tRNA ligase beta chain) (PheRS)","pheT",NA,"CD630_07000",2394,797,"old_locus_tag=CD0700"
"726","CAJ67534.1",5980.27428640987,-1.02738702600585,0.363467809262836,-2.82662453131555,0.0047041449127967,0.0223063713659433,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",853165,853755,"+",NA,NA,"putative cell-division protein",NA,NA,"CD630_07010",591,196,"old_locus_tag=CD0701"
"727","CAJ67535.1",42.6995514362652,1.31112462561121,0.575063659341182,2.27996432101672,0.0226098046540512,0.0753129408546915,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",854087,854770,"+",NA,NA,"putative membrane protein, DUF1275 family",NA,NA,"CD630_07020",684,227,"old_locus_tag=CD0702"
"728","CAJ67536.1",1580.29638236041,-0.586313253066124,0.354282234182702,-1.65493269629705,0.0979381510145135,0.219054579813166,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",855339,857939,"+",NA,NA,"putative peptidase, U32 family",NA,NA,"CD630_07030",2601,866,"old_locus_tag=CD0703"
"729","CAJ67537.1",1622.3626530424,-0.413332810927375,0.462420328357782,-0.893846540863082,0.371404003929039,0.549410770472042,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",858043,858621,"+",NA,NA,"putative metal-dependent phosphohydrolase",NA,NA,"CD630_07040",579,192,"old_locus_tag=CD0704"
"730","CAJ67538.1",327.899145874175,-0.424678268751178,0.527963179606684,-0.804370996226575,0.421182746471855,0.595892773581098,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",858656,859132,"+",NA,NA,"putative hydrolase, NUDIX family",NA,NA,"CD630_07050",477,158,"old_locus_tag=CD0705"
"731","CAJ67539.1",1235.45747051798,-0.938981517482801,0.443649985664699,-2.1164917115369,0.0343030093973347,0.103181707122031,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",859650,860471,"+",NA,NA,"4fe-4s binding domain protein",NA,NA,"CD630_07060",822,273,"old_locus_tag=CD0706"
"732","CAJ67540.2",6608.37426809747,0.00154618154524152,0.509069630057629,0.00303726927309823,0.997576613465953,0.99810415265869,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",860709,863207,"+",NA,NA,"putative diguanylate kinase signaling protein",NA,NA,"CD630_07070",2499,832,"old_locus_tag=CD0707"
"733","CAJ67541.1",149218.905184894,-1.20352760969758,0.870130132644875,-1.38315817892584,0.166616369879025,0.31687161890016,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",863411,864862,"-",NA,NA,"Peptidase D, aminoacyl-histidine dipeptidase","pepD",NA,"CD630_07080",1452,483,"old_locus_tag=CD0708"
"734","CAJ67542.1",1864.35463222185,-1.126992484418,0.369605549765029,-3.04917630466984,0.00229469771815397,0.0124757703527222,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",865181,867559,"+",NA,NA,"DNA mismatch repair protein","mutS2",NA,"CD630_07090",2379,792,"old_locus_tag=CD0709"
"735","CAJ67543.1",105.779419008835,-2.10401717057774,0.621575573226891,-3.38497402601393,0.000711849901110166,0.00471740810122744,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",867627,868040,"+",NA,NA,"conserved hypothetical protein, DUF523 family",NA,NA,"CD630_07100",414,137,"old_locus_tag=CD0710"
"736","CAJ67544.1",5691.85046597629,-0.632033044695303,0.559738272169305,-1.12915817288286,0.258831114829969,0.428282223046696,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",868299,869999,"+",NA,NA,"Arginyl-tRNA synthetase (Arginine--tRNA ligase) (ArgRS)","argS",NA,"CD630_07110",1701,566,"old_locus_tag=CD0711"
"737","CAJ67545.1",1055.94486182036,3.78542133252749,0.570725540307561,6.63264750774523,3.29718562145728e-11,1.24765503915943e-09,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",870253,871176,"+",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_07120",924,307,"old_locus_tag=CD0712"
"738","CCA62811.1",512.372730372619,2.94745087496376,0.569591988237868,5.17467052878012,2.28313502381024e-07,3.92699224095361e-06,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",871181,871387,"-",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_07121",207,68,"old_locus_tag=CD0712A"
"739","CAJ67546.1",1215.15890097627,-0.226204964549129,0.593464572507961,-0.381160013635176,0.703084517981066,0.817851772530081,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",871523,873277,"+",NA,NA,"putative radical SAM domain-containing protein",NA,NA,"CD630_07130",1755,584,"old_locus_tag=CD0713"
"740","CAJ67547.1",675.778847894821,-0.419358018611597,0.568613487340471,-0.737509798744004,0.460812386569768,0.629564283080399,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",873295,874437,"+",NA,NA,"tetratricopeptide repeat protein",NA,NA,"CD630_07140",1143,380,"old_locus_tag=CD0714"
"741","CAJ67549.1",2719.82814785422,-1.49498866389621,0.799430760738411,-1.8700664739437,0.0614745874205664,0.158352511095591,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",874770,875681,"+",NA,NA,"Phosphate butyryltransferase (Phosphotransbutyrylase)","ptb1",NA,"CD630_07150",912,303,"old_locus_tag=CD0715"
"742","CAJ67550.1",46657.8038081051,-0.643901980678971,0.541508743360184,-1.18908879787132,0.23440472603156,0.399543911397938,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",876288,878207,"+",NA,NA,"Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase (CODH)","cooS1",NA,"CD630_07160",1920,639,"old_locus_tag=CD0716"
"743","CAJ67551.1",3182.47393401483,0.328268681723041,0.651047339727006,0.504216301476155,0.614109386290049,0.750436635289939,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",878517,879296,"+",NA,NA,"Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase, accessory protein",NA,NA,"CD630_07170",780,259,"old_locus_tag=CD0717"
"744","CAJ67552.1",37663.5188052035,-1.00228299777594,0.744767379016169,-1.34576651182003,0.178377828563322,0.331686340679907,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",879545,881221,"+",NA,NA,"Formate--tetrahydrofolate ligase (Formyltetrahydrofolate synthetase) (FHS) (FTHFS)","fhs",NA,"CD630_07180",1677,558,"old_locus_tag=CD0718"
"745","CAJ67553.1",2859.00778567988,-0.428522623727744,0.632608030330563,-0.677390426902776,0.498158270617123,0.661973369867442,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",881326,881958,"+",NA,NA,"Methenyltetrahydrofolate cyclohydrolase (5,10-methenyltetrahydrofolate 5-hydrolase)","fchA",NA,"CD630_07190",633,210,"old_locus_tag=CD0719"
"746","CAJ67554.2",2601.5473609442,-0.353537406772775,0.610320480781055,-0.579265185923856,0.56241025250067,0.713190481053128,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",882059,882922,"+",NA,NA,"Bifunctional protein folD [Includes: Methylenetetrahydrofolate dehydrogenase ; Methenyltetrahydrofolate cyclohydrolase]","folD",NA,"CD630_07200",864,287,"old_locus_tag=CD0720"
"747","CAJ67555.1",3264.28086543394,-0.678660119909658,0.607991693289136,-1.1162325528466,0.264322603683921,0.433924829648571,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",882959,883633,"+",NA,NA,"uncharacterised protein",NA,NA,"CD630_07210",675,224,"old_locus_tag=CD0721"
"748","CAJ67556.1",1472.96098807246,-0.56852562692333,0.599029098745522,-0.949078480684708,0.342580698225078,0.519203355064945,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",883669,884550,"+",NA,NA,"5,10-methylenetetrahydrofolate reductase","metF",NA,"CD630_07220",882,293,"old_locus_tag=CD0722"
"749","CAJ67557.1",5550.03988023211,0.200539109926717,0.630463991826661,0.318081781872569,0.750422902497829,0.848941447704128,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",884594,885979,"+",NA,NA,"Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase, dihydrolipoyl dehydrogenase subunit",NA,NA,"CD630_07230",1386,461,"old_locus_tag=CD0723"
"750","CAJ67558.1",4696.72324826024,-0.00342000763113283,0.535884463415019,-0.00638198691064529,0.994907945743129,0.99754416181558,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",886035,886805,"+",NA,NA,"Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase,nickel-inserting subunit",NA,NA,"CD630_07240",771,256,"old_locus_tag=CD0724"
"751","CAJ67559.1",22280.3162433859,-0.262586699648682,0.788053131077994,-0.333209385627952,0.738976233866142,0.840988291413378,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",886825,887769,"+",NA,NA,"Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase, subunit delta",NA,NA,"CD630_07250",945,314,"old_locus_tag=CD0725"
"752","CAJ67560.1",10574.6352716842,0.0733306410570787,0.482469002148032,0.151990367734712,0.879194532821526,0.929900420632517,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",887800,889167,"+",NA,NA,"Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase, delta subunit",NA,NA,"CD630_07260",1368,455,"old_locus_tag=CD0726"
"753","CAJ67561.1",12196.5193989368,-0.0717440888264428,0.51947053516501,-0.138110025438985,0.89015346255505,0.937209556916847,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",889217,890023,"+",NA,NA,"Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase, methyltransferase subunit",NA,NA,"CD630_07270",807,268,"old_locus_tag=CD0727"
"754","CAJ67562.1",31313.6289263509,-0.067515502628255,0.543692663222283,-0.124179535968195,0.901173124744998,0.943824828130383,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",890080,892206,"+",NA,NA,"Bifunctional carbon monoxide dehydrogenase/acetyl-CoA synthase, subunit alpha/beta",NA,NA,"CD630_07280",2127,708,"old_locus_tag=CD0728"
"755","CAJ67563.1",11303.2528007817,-0.952195002452384,0.602443573638579,-1.58055466788601,0.11397989785523,0.243672278804627,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",892293,892670,"+",NA,NA,"Glycine cleavage system H protein","gcvH",NA,"CD630_07290",378,125,"old_locus_tag=CD0729"
"756","CAJ67564.1",2065.57494689269,-0.242723543363206,0.428930799510769,-0.565880425560609,0.571475068938096,0.71794875858624,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",892782,894710,"+",NA,NA,"putative iron-sulfur protein",NA,NA,"CD630_07300",1929,642,"old_locus_tag=CD0730"
"757","CAJ67565.1",2575.14461746452,-0.0838685699512706,0.39773104251132,-0.210867548637176,0.832990627177683,0.899810600411177,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",894735,895607,"+",NA,NA,"putative radical SAM superfamily protein",NA,NA,"CD630_07310",873,290,"old_locus_tag=CD0731"
"758","CAJ67566.1",1046.48236538707,1.05718147129952,0.386194260194506,2.7374344475422,0.00619204592731557,0.0278936926059073,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",895604,896542,"+",NA,NA,"putative radical SAM superfamily protein",NA,NA,"CD630_07320",939,312,"old_locus_tag=CD0732"
"759","CAJ67567.1",605.570625513274,0.11650450853846,0.360569172997159,0.323112781855532,0.746609830508445,0.845606584448954,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",896589,897404,"+",NA,NA,"putative biotin/lipoate-protein ligase",NA,NA,"CD630_07330",816,271,"old_locus_tag=CD0733"
"760","CAJ67568.1",264.207481734109,-0.125279072064545,0.927479110829707,-0.135074817968108,0.892552720038135,0.937897636080608,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",897554,897745,"+",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_07340",192,63,"old_locus_tag=CD0734"
"761","CAJ67569.1",21877.5493774238,-1.47621953063691,0.858095289253882,-1.72034452248361,0.0853698349199377,0.197456879790369,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",897764,898180,"+",NA,NA,"conserved hypothetical protein",NA,NA,"CD630_07350",417,138,"old_locus_tag=CD0735"
"762","CAJ67570.1",12381.0940763846,-1.17916724267152,0.81333068432872,-1.44980051213086,0.1471141566785,0.292594343341652,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",898196,898546,"+",NA,NA,"uncharacterised protein",NA,NA,"CD630_07360",351,116,"old_locus_tag=CD0736"
"763","CAJ67571.1",245.065909748719,1.50273885924181,0.459808525838517,3.26818398267274,0.00108239978689571,0.00675874718418046,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",899092,899871,"+",NA,NA,"Histidinol-phosphatase (HolPase)","hisK",NA,"CD630_07370",780,259,"old_locus_tag=CD0737"
"764","CAJ67572.1",20.5582753921525,5.12965380379493,1.22112536813004,4.20075934680661,2.66021241737e-05,0.00028039676287822,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",900184,901065,"-",NA,NA,"putative exported protein",NA,NA,"CD630_07380",882,293,"old_locus_tag=CD0738"
"765","CAJ67573.1",67.9747309250333,-0.22380950777905,0.416036053288275,-0.537957001586999,0.590606734172446,0.733220433762643,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",901618,902130,"+",NA,NA,"putative exported protein",NA,NA,"CD630_07390",513,170,"old_locus_tag=CD0739"
"766","CAJ67574.1",128.80823288676,0.403531718703826,0.707502573242895,0.570360778836754,0.56843302550607,0.716256105989458,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",902546,903643,"-",NA,NA,"putative pyridoxal phosphate-dependent aminotransferase",NA,NA,"CD630_07400",1098,365,"old_locus_tag=CD0740"
"767","CAJ67575.1",16.6620027932783,-0.891570517133438,0.862340667619085,-1.03389594230208,0.301184812171305,0.475859427664392,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",903936,905462,"+",NA,NA,"Glycerol kinase (GK)","glpK1",NA,"CD630_07410",1527,508,"old_locus_tag=CD0741"
"768","CAJ67576.1",102.474048590813,0.505984403253103,0.475834152005953,1.06336294089032,0.28761739200085,0.462659315543882,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",905503,906618,"+",NA,NA,"putative ethanolamine transporter",NA,NA,"CD630_07420",1116,371,"old_locus_tag=CD0742"
"769","CAJ67577.1",516.845486243996,0.634643552044369,0.405926304538872,1.56344524843079,0.117947904302299,0.249756502450979,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",906899,907663,"-",NA,NA,"Transcriptional regulator, DeoR family",NA,NA,"CD630_07430",765,254,"old_locus_tag=CD0743"
"770","CAJ67578.1",1044.93315797006,-1.36261750004373,0.565145340026693,-2.41109216255658,0.0159048288067081,0.058430943887945,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",908100,908888,"+",NA,NA,"putative MotA/TolQ/ExbB proton channel",NA,NA,"CD630_07440",789,262,"old_locus_tag=CD0744"
"771","CAJ67579.1",1142.96295972153,-1.01695548767499,0.642023587664179,-1.58398461865691,0.113197219395523,0.242409891450288,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",908903,909649,"+",NA,NA,"putative OmpA/MotB proton channel",NA,NA,"CD630_07450",747,248,"old_locus_tag=CD0745"
"772","CAJ67580.1",26.1028555561931,2.36551261534521,0.988610284285843,2.39276553455441,0.0167219232245329,0.0605407136586373,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",909825,910199,"+",NA,NA,"putative membrane protein",NA,NA,"CD630_07460",375,124,"old_locus_tag=CD0746"
"773","CAJ67581.1",1452.46035514284,-0.250532482537192,0.441549988417795,-0.567393249029231,0.570447035512647,0.717133416073042,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",910291,911751,"+",NA,NA,"putative lipoprotein",NA,NA,"CD630_07470",1461,486,"old_locus_tag=CD0747"
"774","CAJ67582.1",2368.24771126553,0.0513494757387919,0.407159016680633,0.126116513782303,0.899639695736034,0.943001830655167,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",911798,914833,"+",NA,NA,"putative diguanylate kinase signaling protein",NA,NA,"CD630_07480",3036,1011,"old_locus_tag=CD0748"
"775","CAJ67583.1",1046.81925396616,0.175300408837476,0.39477982894168,0.444046012450582,0.65700931769214,0.782205875323799,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",914910,916976,"+",NA,NA,"putative DNA helicase, UvrD/REP type",NA,NA,"CD630_07490",2067,688,"old_locus_tag=CD0749"
"776","CAJ67584.1",127.525967831527,-0.351363755638078,0.396691077538841,-0.885736472365389,0.375759549722339,0.553905000447733,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",917795,918610,"+",NA,NA,"ABC-type transport system, aminoacid-family extracellular solute-binding protein",NA,NA,"CD630_07500",816,271,"old_locus_tag=CD0750"
"777","CAJ67585.1",450.771974651735,-0.306022626762006,0.335297621918115,-0.912689523448938,0.361405855461644,0.539003162189063,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",918638,919315,"+",NA,NA,"ABC-type transport system, aminoacid-family permease",NA,NA,"CD630_07510",678,225,"old_locus_tag=CD0751"
"778","CAJ67586.1",158.163425622264,-0.689189715170977,0.440748081931437,-1.56368171167263,0.117892334715984,0.249756502450979,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",919374,920096,"+",NA,NA,"ABC-type transport system, aminoacid-family ATP-binding protein",NA,NA,"CD630_07520",723,240,"old_locus_tag=CD0752"
"779","CAJ67587.1",432.154257843866,-0.267668967514598,0.511892548773829,-0.522900691084025,0.601043363664232,0.740588762001124,"CDS","with_protein","GCA_000009205.2","Primary Assembly","chromosome",NA,"AM180355.1",920745,921896,"+",NA,NA,"Cysteine desulfurase","iscS1",NA,"CD630_07530",1152,383,"old_locus_tag=CD0753"
